reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_rating,cleaned_content,year
e42df0e2-a478-4a83-b987-961a624e3bdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jack ....,5,1,1.4.10,2017-05-08 06:41:16,,,1.4.10,Positive,,2017
a9288e65-2c48-4eaa-a8cc-feaf6587adc0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jack sukses  slalu..,5,0,,2017-05-07 18:27:07,,,,Positive,sukses slalu,2017
c81fea1e-c8fb-4d99-a907-60683de2300c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enak order cepat dapet driver aplikasi ringan Tinggal masalah tarif aja terlalu mahal,4,0,,2017-05-07 05:33:57,,,,Positive,enak cepat dapet ringan tingal tarif mahal,2017
d14fa9c0-062c-4f31-b24c-bf9693461935,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Turun kan tarif nya biar bisa bersaing dengan yg lain per kilo 1000 aja Klu mahal mending naik angkutan online lain nya,5,0,,2017-05-07 04:51:35,,,,Positive,turun tarif biar saing kilo klu mahal mending angkut online,2017
91a40116-11ce-4c9e-a33b-1c88d6459acc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belom bnyk drivernya dijakarta kalo bisa buat pendaftaran untuk drivernya donk,5,11,1.4.10,2017-05-06 12:44:18,,,1.4.10,Positive,bom bnyk dijakarta kalo daftar donk,2017
38f74776-ceb6-442a-aa70-524b85660637,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Masukan kode kupon okejackmantap utk wilayah semarang..dapat diskon 25% sampai dg tgl 25 mei 2017,5,9,1.4.10,2017-05-06 07:53:12,,,1.4.10,Positive,masuk kode kupon okejackmantap utk wilayah semarangdapat diskon dg tgl mei,2017
81245840-f9ad-4226-842d-8e0d97063a0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Okejackmantap,5,4,1.4.10,2017-05-02 13:56:26,,,1.4.10,Positive,okejackmantap,2017
8bd5ed3f-cb69-45a7-b44b-dd84adc540ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,atmim menejemen malang tidak provesional blasss....,1,9,1.4.9,2017-05-01 16:48:52,,,1.4.9,Negative,atmim menejemen malang provesional blas,2017
34a58951-8bf7-48e4-82b5-b868e0bee3a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Top,5,4,1.4.8,2017-05-01 05:13:48,,,1.4.8,Positive,top,2017
f74d2aae-f84b-4a79-bd1e-b14840870570,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jack mantap. . .,5,2,1.4.7,2017-04-28 12:37:45,,,1.4.7,Positive,mantap,2017
0a29ae04-b107-4eeb-81c5-ca83b36b1b8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak gratisannn,5,6,1.3.1,2017-04-27 09:43:26,,,1.3.1,Positive,gratis,2017
9961e03d-a7f3-4e4c-af8e-466ea6ccffeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Utk jabodetabek udh tersedia blm yaa?,2,5,1.4.7,2017-04-27 04:47:32,,,1.4.7,Negative,utk jabodetabek udh sedia blm,2017
8efff82b-4354-4635-ae84-fff742030966,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Surabaya,5,2,1.4.7,2017-04-26 06:16:33,,,1.4.7,Positive,surabaya,2017
8e82b8e8-ff30-4293-8f26-8b13cffdc0ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantapp,5,2,1.4.7,2017-04-25 23:40:20,,,1.4.7,Positive,mantap,2017
a06ad55a-8b2e-4387-a59c-a50c91af40ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Siap narik,5,0,,2017-04-22 05:24:08,,,,Positive,narik,2017
ca0f2585-5aba-4e47-9a5f-5f36fc962785,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat memuaskan dan ramah pelayanannya..,maju terus ok jack pantang menyerah",5,0,,2017-04-21 14:22:19,,,,Positive,muas ramah pelayananyamaju pantang serah,2017
47efa96e-ae4a-4f43-8412-caf1f6382d88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,insya allah,5,6,1.4.5,2017-04-16 22:40:01,,,1.4.5,Positive,insya alah,2017
5370697c-f62e-4e7f-828a-1b08530c7a2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2017-04-16 10:04:43,,,,Positive,god,2017
8d611905-348f-45eb-afe5-82b7db4b062b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Insya allah perlahan tapi pasti okejack kedepannya lebih cepat lebih baik. -ramah -tepat -selamat,5,6,1.4.4,2017-04-12 15:55:38,,,1.4.4,Positive,insya alah perlahan okejack depa cepat ramah selamat,2017
a7537b3c-6815-4c65-b8a8-9a226622532a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Malang ready oke jack,5,0,1.4.4,2017-04-12 00:43:54,,,1.4.4,Positive,malang ready,2017
2bd07c44-7e3d-4158-800a-6b63a1fb6be8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ayo download kita meriahkan onlineojek oke jackdi jogja,5,5,1.4.4,2017-04-11 08:24:49,,,1.4.4,Positive,ayo download riah onlineojek jackdi jogja,2017
eb5eab53-6951-4a0c-8f3a-263a08d97155,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,1.4.4,2017-04-11 00:34:25,,,1.4.4,Positive,mantap,2017
8b5cd58e-85fc-49eb-8eff-b1e062ad28c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sipp,5,0,,2017-04-10 10:56:29,,,,Positive,sip,2017
2fe2763d-2aab-493e-9b9b-8ac3b1fd8b3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kalo lupa password gimana yaa?? Lagi dlm order,5,2,1.4.4,2017-04-09 05:54:46,,,1.4.4,Positive,kalo lupa pasword gimana dlm,2017
8c0f359f-29f5-4023-97d3-fb40cfb1546d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,drivere gg cepet respon .. payah..,1,5,1.4.4,2017-04-08 08:01:03,,,1.4.4,Negative,drivere g cepet respon payah,2017
149c0948-1397-4177-84af-a1f1cae31908,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sya blom menemukan drivernya di smua daerah. Mna nih katanya mau bersaing.smoga cepat berkembang ya.,2,9,1.4.4,2017-04-08 06:41:37,,,1.4.4,Negative,sya blom temu smua daerah mna nih bersaingsmoga cepat kembang,2017
071c78f5-edf8-4709-b5e6-835ff7835cdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan cepat,5,2,1.4.4,2017-04-07 12:52:25,,,1.4.4,Positive,cepat,2017
0a12ad91-4281-41c0-8977-efe9ddaadc18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi penggunaan dh simple bgus. Tp order food kdg gak nyambung2/find ke drivernya. Oya saya baru2 ini lupa password . Bagaimana  solusinya? Di aplikasi tmbahin menu lupa password dong... biar kalau lupa bs kirim validasi kode ke nomer hp.agar bisa disetting ulang password nya.thx u,2,1,1.4.2,2017-04-06 12:11:36,,,1.4.2,Negative,pengunan dh simple bgus tp fod kdg gak nyambungfind oya lupa pasword solusi tmbahin menu lupa pasword biar lupa bs kirim validasi kode nomer hpagar ting ulang pasword nyathx u,2017
66154348-5e8a-4aa1-9114-e9952b2ffc49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ongkirnya berapa ya? Kok gak diliatkan?,3,5,1.4.4,2017-04-06 11:08:40,,,1.4.4,Neutral,ongkirnya gak liat,2017
407f906d-70a1-4852-86f9-982185210d45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jack mantapp..,5,0,1.4.4,2017-04-05 21:37:13,,,1.4.4,Positive,mantap,2017
fcccf312-052e-4bf2-a1c0-1f780d500ced,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jeck tambah maju trus tanpa henti dan nomer satukanlah kepuasan cztmer krena mrekalah kunci kesuksesan kalian oke jack makin oke,5,12,1.4.4,2017-04-05 07:06:13,,,1.4.4,Positive,jeck maju trus henti nomer satu puas cztmer krena mrekalah kunci sukses,2017
49c981b9-d2e2-4396-a872-5ff0eee7d357,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan bagus,5,5,1.4.4,2017-04-05 03:49:33,,,1.4.4,Positive,bagus,2017
a822561e-1aac-42de-98a8-29cf787ea1fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ayo silahkan dicoba,5,0,1.4.2,2017-04-04 08:19:50,,,1.4.2,Positive,ayo silah coba,2017
480bd6e9-747c-4caf-a2fc-9511da761782,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dibali kapan?,5,0,,2017-04-01 09:54:36,,,,Positive,bal,2017
a5746b38-b2f8-48da-bc6c-60ffc5c86528,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya ringan tidak makan banyak memori, kurang dari 3 MB. Hp saya yg hanya punya RAM 1 GB jadi bisa instal aplikasi yg lain2nya. Semoga oke jack di Jogja segera bisa terealisasi. Oke jack mantaaaab.....👍👍👍",5,2,1.4.2,2017-03-31 13:38:58,,,1.4.2,Positive,ringan memori mb hp ram gb instal lai jogja realisasi mantab,2017
f7d3162a-d1e4-45b6-a68b-c23bff154255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Diperbaharui malah ga bisa dibuka,1,0,1.4.2,2017-03-31 04:30:14,,,1.4.2,Negative,baharu ga buka,2017
247184f8-2489-4d56-a22f-9590c2b1b6c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru coba 3 aj dlu.,4,0,,2017-03-30 11:49:48,,,,Positive,coba aj dlu,2017
f19610ee-6dce-4a30-9d70-5ea62c7c5057,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini gimana kalau lupa kata sandi :""(",5,7,1.4.2,2017-03-30 08:20:33,,,1.4.2,Positive,gimana lupa sandi,2017
f90a0737-559f-4596-b59c-66c8e6093e5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sering eror dafta bisnis nggak bisa gmana ini..  Sama csnya nommer yg pasti,3,3,1.4.2,2017-03-29 01:26:18,,,1.4.2,Neutral,eror dafta bisnis ngak gmana csnya nomer,2017
fc1158b6-9469-4ae4-805a-ef394de79954,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya mau menjadi driver bagaimana caranya dan harus daftar kemana????,4,0,1.4.2,2017-03-28 15:33:53,,,1.4.2,Positive,daftar mana,2017
4e39db5d-81d4-49f6-bff1-f4d85ef70571,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ojol pendatang baru....Mahal tarifnya,1,2,1.4.2,2017-03-28 14:23:45,,,1.4.2,Negative,ojol datang barumahal tarif,2017
b4716768-c860-4c7c-9baa-029a82607515,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uju coba dulu,4,0,1.4.2,2017-03-28 11:17:09,,,1.4.2,Positive,uju coba,2017
31d720a8-e765-4c39-94d3-f7a10e88a481,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau coba pesen dri ungaran ke undip tembalang kok gak ada drivere? piye iki jane?,1,1,1.4.2,2017-03-26 15:14:42,,,1.4.2,Negative,coba sen dri ungar undip tembalang gak drivere piye iki jane,2017
6c392cf8-cfcf-4b1d-b53b-2353eed8aa54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok gambar drivernya g klihatan ya.g kyk ojol sebelah... jdi kita ga tau posisi atau ad tidaknya driver dsekitar kita.mohon jawabaya min,3,3,1.4.2,2017-03-26 14:52:29,,,1.4.2,Neutral,gambar g klihatan yag kyk ojol belah jdi ga tau posisi ad tidak dsekitar kitamohon jawabaya min,2017
2a24458a-d7b6-404d-90b3-840999893f8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Driver nya mana driver hahahaha..  Gw mau daftar driver ok jack nya jadi ragu2.,3,1,1.4.2,2017-03-26 10:41:16,,,1.4.2,Neutral,hahahaha gw daftar ragu,2017
bdbc3ed5-4907-495f-8496-f1bdaa7586b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sipp,5,1,1.3.4,2017-03-23 15:50:26,,,1.3.4,Positive,sip,2017
40b30665-597b-4613-a1e9-6573eb19ab7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sebelum ada pembaruan tertanggal 17 Maret '17 dapat digunakan di hp tab dan sudah sempat digunakan u/. order kurir. Tapi setelah diperbarui aplikasinya tidak bisa dibuka di hp tab.,2,13,1.4.2,2017-03-21 14:17:25,"Halo kak, silahkan clear data terlebih dahulu jika tdk dapat dibuka setelah itu silahkan login kembali..",2017-03-26 03:00:28,1.4.2,Negative,baru tertangal maret hp tab u kurir baru buka hp tab,2017
636a3564-5c83-4b96-b2d5-cfaee4db6b6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Diupgrade malah keluar sendiri Waduh Pindah ke tetangga sebelah aja,1,1,1.4.2,2017-03-20 07:41:40,,,1.4.2,Negative,diupgrade pindah tetanga belah,2017
152d9145-ac41-466b-8d98-4e57f0e8e853,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru diupgrade eh malah crash Aplikasi nya tolong di benerin deh :D,3,11,1.4.2,2017-03-19 18:19:55,Hai samuel silahkan clear data kemudian login kembali..,2017-03-20 06:33:58,1.4.2,Neutral,diupgrade eh crash tolong benerin deh d,2017
7da1a4fa-0b7a-454e-9279-b0a60e5ec87c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini biasanya jalan tapi abis update jadi ga bisa dipake nih *kecewa,2,0,1.4.2,2017-03-19 13:21:35,"Hai lukman, silahkan clear data kemudian login kembali..",2017-03-20 06:34:35,1.4.2,Negative,jalan abis update ga dipake nih kecewa,2017
ff628271-caf6-43e3-b7fc-c57a58c2d867,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke jack memang hebat,5,2,1.4.2,2017-03-19 07:40:02,,,1.4.2,Positive,hebat,2017
ef10c492-c0c6-4255-9b2c-aa5352813b94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap murah juga...,5,0,,2017-03-19 06:52:48,,,,Positive,mantap murah,2017
bafbd61f-d777-43a5-b341-03a84a840e91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Di jakut msh sedikit sekali customer,tlong d bantu promosiin biar byk yg order.",3,19,1.4.2,2017-03-18 23:04:24,,,1.4.2,Neutral,jakut msh customertlong d bantu promosin biar byk,2017
efdaa963-f548-4c91-b295-2e88118e5733,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sangat terbantu, pelayanan ramah, saya puas. Tapi saya tidak menemukan tombol untuk batal order, kasihan drivernya. Setelah diperbaharui malah aplikasi tidak dapat dibuka. Mohon tindak lanjutnya. Terima kasih.",4,1,1.3.4,2017-03-18 09:51:36,,,1.3.4,Positive,bantu ramah puas temu tombol batal kasihan baharu buka mohon tindak terima kasih,2017
3afb19a7-f29c-4e33-92a5-59b676e2589e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sip,5,0,,2017-03-18 01:34:42,,,,Positive,sip,2017
283879a9-434a-4faf-91ff-4cd5928cd7fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,OKE JACK makin JOSSSS,5,3,1.4.1,2017-03-17 18:06:12,,,1.4.1,Positive,jos,2017
e21220cc-a02e-4417-9cd6-643b345a81f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Depok ditingkatin lg pengendaranya,5,0,,2017-03-16 01:37:36,,,,Positive,depok ditingkatin lg kendara,2017
810acd32-9d90-4fa8-ae0b-4c439187aa0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau order tapi ko error terus knp ya?,3,2,1.3.4,2017-03-14 04:22:10,,,1.3.4,Neutral,ko eror knp,2017
1184ce25-03b6-4a86-962a-7874a7206be2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong untuk dilihatkan brp lama jarak penjemputan driver untuk sampai k penumpang dan bisa terlihat driver ada dimana?,2,4,1.3.4,2017-03-13 23:52:45,,,1.3.4,Negative,tolong lihat brp jarak jemput k tumpang mana,2017
ea4f05e8-74bb-4582-9d19-3ba90a84b6e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sip,5,1,1.3.4,2017-03-11 06:10:04,,,1.3.4,Positive,sip,2017
186b5618-2d28-494b-b0b2-fb63de2aebce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jakarta kapan operasional nya ..di tunggu blasan nya,5,0,,2017-03-07 17:28:36,,,,Positive,jakarta operasional tungu blasan,2017
1bfd1e89-3422-4c61-9126-a9734a4c79ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kini telah hadir driver nya di jakarta timur...bintara.pondok kopi.cakung.buaran.klender dan sekitarnya. Om...telolet om Om...order om,5,3,1.3.4,2017-03-07 17:02:25,,,1.3.4,Positive,hadir jakarta timurbintarapondok kopicakungbuaranklender omtelolet om omorder om,2017
343f9562-78c6-4ba9-ae4b-20cc0d447f82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tambahkan lagi drivernya. Supaya cepat jemput customer. Aplikasinya di update supaya tau lokasi driver..,4,4,1.3.4,2017-03-04 15:27:08,,,1.3.4,Positive,tambah cepat jemput customer update tau lokasi,2017
714205f1-f6eb-4291-a3af-0c043538d204,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cepet bgt drivernya datang.... cepat sekali sampainya beneran ini bagus daripada yang lain 😂,5,1,1.3.4,2017-03-03 17:49:19,,,1.3.4,Positive,cepet bgt cepat sampai beneran bagus,2017
3cd48353-6299-4c8e-bb29-0386f6cdedc0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,,2017-03-01 15:48:42,,,,Positive,,2017
817ac8fa-0f9f-4f39-b59b-d0111c9f1f77,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Goods,5,0,,2017-02-28 06:19:46,,,,Positive,gods,2017
6c579e4c-01d4-4113-be88-688609aae942,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke jack oke banget dah,5,1,1.3.4,2017-02-28 04:36:09,,,1.3.4,Positive,dah,2017
